"","asd_desc","agg_level_desc","year","crop","info","class_desc","domain_desc","unit_desc","commodity_desc","value"
"141","","NATIONAL",1975,"TOBACCO, CIGAR FILLER OHIO-MIAMI VALLEY (TYPE 42-44 ","YIELD, MEASURED IN LB / ACRE","CIGAR FILLER OHIO-MIAMI VALLEY (TYPE 42-44","TOTAL","LB / ACRE","TOBACCO",1620
"142","","NATIONAL",1975,"TOBACCO, CIGAR FILLER PA SEED LEAF (TYPE 41) ","ACRES HARVESTED","CIGAR FILLER PA SEED LEAF (TYPE 41)","TOTAL","ACRES","TOBACCO",12000
"143","","NATIONAL",1975,"TOBACCO, CIGAR FILLER PA SEED LEAF (TYPE 41) ","PRICE RECEIVED, MEASURED IN $ / LB","CIGAR FILLER PA SEED LEAF (TYPE 41)","TOTAL","$ / LB","TOBACCO",0.58
"144","","NATIONAL",1975,"TOBACCO, CIGAR FILLER PA SEED LEAF (TYPE 41) ","YIELD, MEASURED IN LB / ACRE","CIGAR FILLER PA SEED LEAF (TYPE 41)","TOTAL","LB / ACRE","TOBACCO",1650
"145","","NATIONAL",1975,"TOBACCO, CIGAR TYPES (CLASS 4-6) ","ACRES HARVESTED","CIGAR TYPES (CLASS 4-6)","TOTAL","ACRES","TOBACCO",32090
"146","","NATIONAL",1975,"TOBACCO, CIGAR TYPES (CLASS 4-6) ","PRICE RECEIVED, MEASURED IN $ / LB","CIGAR TYPES (CLASS 4-6)","TOTAL","$ / LB","TOBACCO",1.414
"147","","NATIONAL",1975,"TOBACCO, CIGAR TYPES (CLASS 4-6) ","YIELD, MEASURED IN LB / ACRE","CIGAR TYPES (CLASS 4-6)","TOTAL","LB / ACRE","TOBACCO",1685
"148","","NATIONAL",1975,"TOBACCO, CIGAR WRAPPER (CLASS 6) ","ACRES HARVESTED","CIGAR WRAPPER (CLASS 6)","TOTAL","ACRES","TOBACCO",5470
"149","","NATIONAL",1975,"TOBACCO, CIGAR WRAPPER (CLASS 6) ","PRICE RECEIVED, MEASURED IN $ / LB","CIGAR WRAPPER (CLASS 6)","TOTAL","$ / LB","TOBACCO",5.857
"150","","NATIONAL",1975,"TOBACCO, CIGAR WRAPPER (CLASS 6) ","YIELD, MEASURED IN LB / ACRE","CIGAR WRAPPER (CLASS 6)","TOTAL","LB / ACRE","TOBACCO",1409
"151","","NATIONAL",1975,"TOBACCO, CIGAR WRAPPER CONN VALLEY SHADE-GROWN (TYPE 61) ","ACRES HARVESTED","CIGAR WRAPPER CONN VALLEY SHADE-GROWN (TYPE 61)","TOTAL","ACRES","TOBACCO",4350
"152","","NATIONAL",1975,"TOBACCO, CIGAR WRAPPER CONN VALLEY SHADE-GROWN (TYPE 61) ","PRICE RECEIVED, MEASURED IN $ / LB","CIGAR WRAPPER CONN VALLEY SHADE-GROWN (TYPE 61)","TOTAL","$ / LB","TOBACCO",6.4
"153","","NATIONAL",1975,"TOBACCO, CIGAR WRAPPER CONN VALLEY SHADE-GROWN (TYPE 61) ","YIELD, MEASURED IN LB / ACRE","CIGAR WRAPPER CONN VALLEY SHADE-GROWN (TYPE 61)","TOTAL","LB / ACRE","TOBACCO",1371
"154","","NATIONAL",1975,"TOBACCO, CIGAR WRAPPER GA-FL SHADE GROWN (TYPE 62) ","ACRES HARVESTED","CIGAR WRAPPER GA-FL SHADE GROWN (TYPE 62)","TOTAL","ACRES","TOBACCO",1120
"155","","NATIONAL",1975,"TOBACCO, CIGAR WRAPPER GA-FL SHADE GROWN (TYPE 62) ","PRICE RECEIVED, MEASURED IN $ / LB","CIGAR WRAPPER GA-FL SHADE GROWN (TYPE 62)","TOTAL","$ / LB","TOBACCO",4
"156","","NATIONAL",1975,"TOBACCO, CIGAR WRAPPER GA-FL SHADE GROWN (TYPE 62) ","YIELD, MEASURED IN LB / ACRE","CIGAR WRAPPER GA-FL SHADE GROWN (TYPE 62)","TOTAL","LB / ACRE","TOBACCO",1556
"157","","NATIONAL",1975,"TOBACCO, FIRE-CURED (CLASS 2) ","ACRES HARVESTED","FIRE-CURED (CLASS 2)","TOTAL","ACRES","TOBACCO",23380
"158","","NATIONAL",1975,"TOBACCO, FIRE-CURED (CLASS 2) ","PRICE RECEIVED, MEASURED IN $ / LB","FIRE-CURED (CLASS 2)","TOTAL","$ / LB","TOBACCO",1.032
"159","","NATIONAL",1975,"TOBACCO, FIRE-CURED (CLASS 2) ","YIELD, MEASURED IN LB / ACRE","FIRE-CURED (CLASS 2)","TOTAL","LB / ACRE","TOBACCO",1601
"160","","NATIONAL",1975,"TOBACCO, FIRE-CURED EASTERN DISTRICT (TYPE 22) ","ACRES HARVESTED","FIRE-CURED EASTERN DISTRICT (TYPE 22)","TOTAL","ACRES","TOBACCO",14850
"161","","NATIONAL",1975,"TOBACCO, FIRE-CURED EASTERN DISTRICT (TYPE 22) ","PRICE RECEIVED, MEASURED IN $ / LB","FIRE-CURED EASTERN DISTRICT (TYPE 22)","TOTAL","$ / LB","TOBACCO",1.061
"162","","NATIONAL",1975,"TOBACCO, FIRE-CURED EASTERN DISTRICT (TYPE 22) ","YIELD, MEASURED IN LB / ACRE","FIRE-CURED EASTERN DISTRICT (TYPE 22)","TOTAL","LB / ACRE","TOBACCO",1832
"163","","NATIONAL",1975,"TOBACCO, FIRE-CURED VA BELT (TYPE 21) ","ACRES HARVESTED","FIRE-CURED VA BELT (TYPE 21)","TOTAL","ACRES","TOBACCO",5000
"164","","NATIONAL",1975,"TOBACCO, FIRE-CURED VA BELT (TYPE 21) ","PRICE RECEIVED, MEASURED IN $ / LB","FIRE-CURED VA BELT (TYPE 21)","TOTAL","$ / LB","TOBACCO",0.93
"165","","NATIONAL",1975,"TOBACCO, FIRE-CURED VA BELT (TYPE 21) ","YIELD, MEASURED IN LB / ACRE","FIRE-CURED VA BELT (TYPE 21)","TOTAL","LB / ACRE","TOBACCO",975
"166","","NATIONAL",1975,"TOBACCO, FIRE-CURED WESTERN DISTRICT (TYPE 23) ","ACRES HARVESTED","FIRE-CURED WESTERN DISTRICT (TYPE 23)","TOTAL","ACRES","TOBACCO",3530
"167","","NATIONAL",1975,"TOBACCO, FIRE-CURED WESTERN DISTRICT (TYPE 23) ","PRICE RECEIVED, MEASURED IN $ / LB","FIRE-CURED WESTERN DISTRICT (TYPE 23)","TOTAL","$ / LB","TOBACCO",0.978
"168","","NATIONAL",1975,"TOBACCO, FIRE-CURED WESTERN DISTRICT (TYPE 23) ","YIELD, MEASURED IN LB / ACRE","FIRE-CURED WESTERN DISTRICT (TYPE 23)","TOTAL","LB / ACRE","TOBACCO",1518
"169","","NATIONAL",1975,"TOBACCO, FLUE-CURED (CLASS 1) ","ACRES HARVESTED","FLUE-CURED (CLASS 1)","TOTAL","ACRES","TOBACCO",717200
"170","","NATIONAL",1975,"TOBACCO, FLUE-CURED (CLASS 1) ","PRICE RECEIVED, MEASURED IN $ / LB","FLUE-CURED (CLASS 1)","TOTAL","$ / LB","TOBACCO",0.998
"171","","NATIONAL",1975,"TOBACCO, FLUE-CURED (CLASS 1) ","YIELD, MEASURED IN LB / ACRE","FLUE-CURED (CLASS 1)","TOTAL","LB / ACRE","TOBACCO",1973
"172","","NATIONAL",1975,"TOBACCO, FLUE-CURED EAST NC BELT (TYPE 12) ","ACRES HARVESTED","FLUE-CURED EAST NC BELT (TYPE 12)","TOTAL","ACRES","TOBACCO",229000
"173","","NATIONAL",1975,"TOBACCO, FLUE-CURED EAST NC BELT (TYPE 12) ","PRICE RECEIVED, MEASURED IN $ / LB","FLUE-CURED EAST NC BELT (TYPE 12)","TOTAL","$ / LB","TOBACCO",1.012
"174","","NATIONAL",1975,"TOBACCO, FLUE-CURED EAST NC BELT (TYPE 12) ","YIELD, MEASURED IN LB / ACRE","FLUE-CURED EAST NC BELT (TYPE 12)","TOTAL","LB / ACRE","TOBACCO",2155
"175","","NATIONAL",1975,"TOBACCO, FLUE-CURED GA-FLA BELT (TYPE 14) ","ACRES HARVESTED","FLUE-CURED GA-FLA BELT (TYPE 14)","TOTAL","ACRES","TOBACCO",89200
"176","","NATIONAL",1975,"TOBACCO, FLUE-CURED GA-FLA BELT (TYPE 14) ","PRICE RECEIVED, MEASURED IN $ / LB","FLUE-CURED GA-FLA BELT (TYPE 14)","TOTAL","$ / LB","TOBACCO",1.004
"177","","NATIONAL",1975,"TOBACCO, FLUE-CURED GA-FLA BELT (TYPE 14) ","YIELD, MEASURED IN LB / ACRE","FLUE-CURED GA-FLA BELT (TYPE 14)","TOTAL","LB / ACRE","TOBACCO",2018
"178","","NATIONAL",1975,"TOBACCO, FLUE-CURED NC BORD & SC BELT (TYPE 13) ","ACRES HARVESTED","FLUE-CURED NC BORD & SC BELT (TYPE 13)","TOTAL","ACRES","TOBACCO",152000
"179","","NATIONAL",1975,"TOBACCO, FLUE-CURED NC BORD & SC BELT (TYPE 13) ","PRICE RECEIVED, MEASURED IN $ / LB","FLUE-CURED NC BORD & SC BELT (TYPE 13)","TOTAL","$ / LB","TOBACCO",0.997
"180","","NATIONAL",1975,"TOBACCO, FLUE-CURED NC BORD & SC BELT (TYPE 13) ","YIELD, MEASURED IN LB / ACRE","FLUE-CURED NC BORD & SC BELT (TYPE 13)","TOTAL","LB / ACRE","TOBACCO",2127
"181","","NATIONAL",1975,"TOBACCO, FLUE-CURED OLD/MID BELTS (TYPE 11) ","ACRES HARVESTED","FLUE-CURED OLD/MID BELTS (TYPE 11)","TOTAL","ACRES","TOBACCO",247000
"182","","NATIONAL",1975,"TOBACCO, FLUE-CURED OLD/MID BELTS (TYPE 11) ","PRICE RECEIVED, MEASURED IN $ / LB","FLUE-CURED OLD/MID BELTS (TYPE 11)","TOTAL","$ / LB","TOBACCO",0.978
"183","","NATIONAL",1975,"TOBACCO, FLUE-CURED OLD/MID BELTS (TYPE 11) ","YIELD, MEASURED IN LB / ACRE","FLUE-CURED OLD/MID BELTS (TYPE 11)","TOTAL","LB / ACRE","TOBACCO",1693
"184","","NATIONAL",1975,"TOBACCO, OTHER DOMESTIC CLASS 7 (TYPES 71-72) ","ACRES HARVESTED","OTHER DOMESTIC CLASS 7 (TYPES 71-72)","TOTAL","ACRES","TOBACCO",150
"185","","NATIONAL",1975,"TOBACCO, OTHER DOMESTIC CLASS 7 (TYPES 71-72) ","PRICE RECEIVED, MEASURED IN $ / LB","OTHER DOMESTIC CLASS 7 (TYPES 71-72)","TOTAL","$ / LB","TOBACCO",1.45
"186","","NATIONAL",1975,"TOBACCO, OTHER DOMESTIC CLASS 7 (TYPES 71-72) ","YIELD, MEASURED IN LB / ACRE","OTHER DOMESTIC CLASS 7 (TYPES 71-72)","TOTAL","LB / ACRE","TOBACCO",400
"187","","NATIONAL",1975,"TOBACCO, OTHER DOMESTIC PERIQUE (TYPE 72) ","ACRES HARVESTED","OTHER DOMESTIC PERIQUE (TYPE 72)","TOTAL","ACRES","TOBACCO",150
"188","","NATIONAL",1975,"TOBACCO, OTHER DOMESTIC PERIQUE (TYPE 72) ","PRICE RECEIVED, MEASURED IN $ / LB","OTHER DOMESTIC PERIQUE (TYPE 72)","TOTAL","$ / LB","TOBACCO",1.45
"189","","NATIONAL",1975,"TOBACCO, OTHER DOMESTIC PERIQUE (TYPE 72) ","YIELD, MEASURED IN LB / ACRE","OTHER DOMESTIC PERIQUE (TYPE 72)","TOTAL","LB / ACRE","TOBACCO",400
"190","","NATIONAL",1975,"WHEAT ","ACRES HARVESTED","ALL CLASSES","TOTAL","ACRES","WHEAT",NA
"191","","NATIONAL",1975,"WHEAT ","PRICE RECEIVED, MEASURED IN $ / BU","ALL CLASSES","TOTAL","$ / BU","WHEAT",3.55
"192","","NATIONAL",1975,"WHEAT ","YIELD, MEASURED IN BU / ACRE","ALL CLASSES","TOTAL","BU / ACRE","WHEAT",30.6
"193","","NATIONAL",1975,"WHEAT, SPRING, (EXCL DURUM) ","ACRES HARVESTED","SPRING, (EXCL DURUM)","TOTAL","ACRES","WHEAT",NA
"194","","NATIONAL",1975,"WHEAT, SPRING, (EXCL DURUM) ","PRICE RECEIVED, MEASURED IN $ / BU","SPRING, (EXCL DURUM)","TOTAL","$ / BU","WHEAT",3.98
"195","","NATIONAL",1975,"WHEAT, SPRING, (EXCL DURUM) ","YIELD, MEASURED IN BU / ACRE","SPRING, (EXCL DURUM)","TOTAL","BU / ACRE","WHEAT",26.8
"196","","NATIONAL",1975,"WHEAT, SPRING, DURUM ","ACRES HARVESTED","SPRING, DURUM","TOTAL","ACRES","WHEAT",NA
"197","","NATIONAL",1975,"WHEAT, SPRING, DURUM ","PRICE RECEIVED, MEASURED IN $ / BU","SPRING, DURUM","TOTAL","$ / BU","WHEAT",4.66
"198","","NATIONAL",1975,"WHEAT, SPRING, DURUM ","YIELD, MEASURED IN BU / ACRE","SPRING, DURUM","TOTAL","BU / ACRE","WHEAT",26.4
"199","","NATIONAL",1975,"WHEAT, WINTER ","ACRES HARVESTED","WINTER","TOTAL","ACRES","WHEAT",NA
"200","","NATIONAL",1975,"WHEAT, WINTER ","PRICE RECEIVED, MEASURED IN $ / BU","WINTER","TOTAL","$ / BU","WHEAT",3.37
"201","","NATIONAL",1975,"WHEAT, WINTER ","YIELD, MEASURED IN BU / ACRE","WINTER","TOTAL","BU / ACRE","WHEAT",32
"202","","NATIONAL",1975,"APPLES ","PRICE RECEIVED, MEASURED IN $ / LB","ALL CLASSES","TOTAL","$ / LB","APPLES",0.065
"203","","NATIONAL",1975,"APPLES, FRESH MARKET ","PRICE RECEIVED, MEASURED IN $ / LB","ALL CLASSES","TOTAL","$ / LB","APPLES",0.088
"204","","NATIONAL",1975,"APPLES, PROCESSING ","PRICE RECEIVED, MEASURED IN $ / TON","ALL CLASSES","TOTAL","$ / TON","APPLES",56.8
"205","","NATIONAL",1975,"APPLES, PROCESSING, CANNED ","PRICE RECEIVED, MEASURED IN $ / TON","ALL CLASSES","TOTAL","$ / TON","APPLES",57.5
"206","","NATIONAL",1975,"APPLES, PROCESSING, DRIED ","PRICE RECEIVED, MEASURED IN $ / TON","ALL CLASSES","TOTAL","$ / TON","APPLES",65.5
"207","","NATIONAL",1975,"APPLES, PROCESSING, FROZEN ","PRICE RECEIVED, MEASURED IN $ / TON","ALL CLASSES","TOTAL","$ / TON","APPLES",73.1
"208","","NATIONAL",1975,"APPLES, PROCESSING, JUICE ","PRICE RECEIVED, MEASURED IN $ / TON","ALL CLASSES","TOTAL","$ / TON","APPLES",52.6
"209","","NATIONAL",1975,"APPLES, PROCESSING, OTHER ","PRICE RECEIVED, MEASURED IN $ / TON","ALL CLASSES","TOTAL","$ / TON","APPLES",47.4
"210","","NATIONAL",1975,"APRICOTS ","PRICE RECEIVED, MEASURED IN $ / TON","ALL CLASSES","TOTAL","$ / TON","APRICOTS",214
"211","","NATIONAL",1975,"APRICOTS, FRESH MARKET ","PRICE RECEIVED, MEASURED IN $ / TON","ALL CLASSES","TOTAL","$ / TON","APRICOTS",406
"212","","NATIONAL",1975,"APRICOTS, PROCESSING ","PRICE RECEIVED, MEASURED IN $ / TON","ALL CLASSES","TOTAL","$ / TON","APRICOTS",166
"213","","NATIONAL",1975,"APRICOTS, PROCESSING, CANNED ","PRICE RECEIVED, MEASURED IN $ / TON","ALL CLASSES","TOTAL","$ / TON","APRICOTS",165
"214","","NATIONAL",1975,"AVOCADOS ","PRICE RECEIVED, MEASURED IN $ / TON","ALL CLASSES","TOTAL","$ / TON","AVOCADOS",826
"215","","NATIONAL",1975,"AVOCADOS, FRESH MARKET ","PRICE RECEIVED, MEASURED IN $ / TON","ALL CLASSES","TOTAL","$ / TON","AVOCADOS",835
"216","","NATIONAL",1975,"AVOCADOS, PROCESSING ","PRICE RECEIVED, MEASURED IN $ / TON","ALL CLASSES","TOTAL","$ / TON","AVOCADOS",184
"217","","NATIONAL",1975,"CHERRIES, SWEET ","PRICE RECEIVED, MEASURED IN $ / TON","SWEET","TOTAL","$ / TON","CHERRIES",407
"218","","NATIONAL",1975,"CHERRIES, SWEET, FRESH MARKET ","PRICE RECEIVED, MEASURED IN $ / TON","SWEET","TOTAL","$ / TON","CHERRIES",540
"219","","NATIONAL",1975,"CHERRIES, SWEET, PROCESSING ","PRICE RECEIVED, MEASURED IN $ / TON","SWEET","TOTAL","$ / TON","CHERRIES",296
"220","","NATIONAL",1975,"CHERRIES, SWEET, PROCESSING, (EXCL CANNED & BRINED) ","PRICE RECEIVED, MEASURED IN $ / TON","SWEET","TOTAL","$ / TON","CHERRIES",262
"221","","NATIONAL",1975,"CHERRIES, SWEET, PROCESSING, BRINED ","PRICE RECEIVED, MEASURED IN $ / TON","SWEET","TOTAL","$ / TON","CHERRIES",285
"222","","NATIONAL",1975,"CHERRIES, SWEET, PROCESSING, CANNED ","PRICE RECEIVED, MEASURED IN $ / TON","SWEET","TOTAL","$ / TON","CHERRIES",355
"223","","NATIONAL",1975,"CHERRIES, TART ","PRICE RECEIVED, MEASURED IN $ / LB","TART","TOTAL","$ / LB","CHERRIES",0.102
"224","","NATIONAL",1975,"CHERRIES, TART, FRESH MARKET ","PRICE RECEIVED, MEASURED IN $ / LB","TART","TOTAL","$ / LB","CHERRIES",0.178
"225","","NATIONAL",1975,"CHERRIES, TART, PROCESSING ","PRICE RECEIVED, MEASURED IN $ / LB","TART","TOTAL","$ / LB","CHERRIES",0.101
"226","","NATIONAL",1975,"CHERRIES, TART, PROCESSING, (EXCL CANNED & FROZEN) ","PRICE RECEIVED, MEASURED IN $ / LB","TART","TOTAL","$ / LB","CHERRIES",0.068
"227","","NATIONAL",1975,"CHERRIES, TART, PROCESSING, CANNED ","PRICE RECEIVED, MEASURED IN $ / LB","TART","TOTAL","$ / LB","CHERRIES",0.1
"228","","NATIONAL",1975,"CHERRIES, TART, PROCESSING, FROZEN ","PRICE RECEIVED, MEASURED IN $ / LB","TART","TOTAL","$ / LB","CHERRIES",0.103
"229","","NATIONAL",1975,"COFFEE ","ACRES HARVESTED","ALL CLASSES","TOTAL","ACRES","COFFEE",2000
"230","","NATIONAL",1975,"COFFEE ","PRICE RECEIVED, MEASURED IN $ / LB","ALL CLASSES","TOTAL","$ / LB","COFFEE",0.752
"231","","NATIONAL",1975,"COFFEE ","YIELD, MEASURED IN LB / ACRE","ALL CLASSES","TOTAL","LB / ACRE","COFFEE",930
"232","","NATIONAL",1975,"CRANBERRIES ","PRICE RECEIVED, MEASURED IN $ / BARREL","ALL CLASSES","TOTAL","$ / BARREL","CRANBERRIES",13.1
"233","","NATIONAL",1975,"GRAPEFRUIT ","PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV","ALL CLASSES","TOTAL","$ / BOX, PHD EQUIV","GRAPEFRUIT",2.51
"234","","NATIONAL",1975,"GRAPEFRUIT, FRESH MARKET ","PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV","ALL CLASSES","TOTAL","$ / BOX, PHD EQUIV","GRAPEFRUIT",0
"235","","NATIONAL",1975,"GRAPEFRUIT, PROCESSING ","PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV","ALL CLASSES","TOTAL","$ / BOX, PHD EQUIV","GRAPEFRUIT",0
"236","","NATIONAL",1975,"LEMONS ","PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV","ALL CLASSES","TOTAL","$ / BOX, PHD EQUIV","LEMONS",3.85
"237","","NATIONAL",1975,"LEMONS, FRESH MARKET ","PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV","ALL CLASSES","TOTAL","$ / BOX, PHD EQUIV","LEMONS",0
"238","","NATIONAL",1975,"LEMONS, PROCESSING ","PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV","ALL CLASSES","TOTAL","$ / BOX, PHD EQUIV","LEMONS",0
"239","","NATIONAL",1975,"ORANGES ","PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV","ALL CLASSES","TOTAL","$ / BOX, PHD EQUIV","ORANGES",2.75
"240","","NATIONAL",1975,"ORANGES, FRESH MARKET ","PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV","ALL CLASSES","TOTAL","$ / BOX, PHD EQUIV","ORANGES",0
"241","","NATIONAL",1975,"ORANGES, PROCESSING ","PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV","ALL CLASSES","TOTAL","$ / BOX, PHD EQUIV","ORANGES",0
"242","","NATIONAL",1975,"ORANGES, MID & NAVEL ","PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV","MID & NAVEL","TOTAL","$ / BOX, PHD EQUIV","ORANGES",2.69
"243","","NATIONAL",1975,"ORANGES, MID & NAVEL, FRESH MARKET ","PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV","MID & NAVEL","TOTAL","$ / BOX, PHD EQUIV","ORANGES",0
"244","","NATIONAL",1975,"ORANGES, MID & NAVEL, PROCESSING ","PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV","MID & NAVEL","TOTAL","$ / BOX, PHD EQUIV","ORANGES",0
"245","","NATIONAL",1975,"ORANGES, VALENCIA ","PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV","VALENCIA","TOTAL","$ / BOX, PHD EQUIV","ORANGES",2.82
"246","","NATIONAL",1975,"ORANGES, VALENCIA, FRESH MARKET ","PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV","VALENCIA","TOTAL","$ / BOX, PHD EQUIV","ORANGES",0
"247","","NATIONAL",1975,"ORANGES, VALENCIA, PROCESSING ","PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV","VALENCIA","TOTAL","$ / BOX, PHD EQUIV","ORANGES",0
"248","","NATIONAL",1975,"TANGERINES ","PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV","ALL CLASSES","TOTAL","$ / BOX, PHD EQUIV","TANGERINES",4.5
"249","","NATIONAL",1975,"TANGERINES, FRESH MARKET ","PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV","ALL CLASSES","TOTAL","$ / BOX, PHD EQUIV","TANGERINES",0
"250","","NATIONAL",1975,"TANGERINES, PROCESSING ","PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV","ALL CLASSES","TOTAL","$ / BOX, PHD EQUIV","TANGERINES",0
"251","","NATIONAL",1975,"GINGER ROOT ","ACRES HARVESTED","ALL CLASSES","TOTAL","ACRES","GINGER ROOT",22
"252","","NATIONAL",1975,"GINGER ROOT ","PRICE RECEIVED, MEASURED IN $ / LB","ALL CLASSES","TOTAL","$ / LB","GINGER ROOT",0.607
"253","","NATIONAL",1975,"GINGER ROOT ","YIELD, MEASURED IN LB / ACRE","ALL CLASSES","TOTAL","LB / ACRE","GINGER ROOT",36000
"254","","NATIONAL",1975,"POTATOES ","ACRES HARVESTED","ALL CLASSES","TOTAL","ACRES","POTATOES",NA
"255","","NATIONAL",1975,"POTATOES ","PRICE RECEIVED, MEASURED IN $ / CWT","ALL CLASSES","TOTAL","$ / CWT","POTATOES",4.48
"256","","NATIONAL",1975,"POTATOES ","YIELD, MEASURED IN CWT / ACRE","ALL CLASSES","TOTAL","CWT / ACRE","POTATOES",256
"257","","NATIONAL",1975,"POTATOES, FALL ","ACRES HARVESTED","FALL","TOTAL","ACRES","POTATOES",NA
"258","","NATIONAL",1975,"POTATOES, FALL ","PRICE RECEIVED, MEASURED IN $ / CWT","FALL","TOTAL","$ / CWT","POTATOES",4.25
"259","","NATIONAL",1975,"POTATOES, FALL ","YIELD, MEASURED IN CWT / ACRE","FALL","TOTAL","CWT / ACRE","POTATOES",265
"260","","NATIONAL",1975,"POTATOES, SPRING ","ACRES HARVESTED","SPRING","TOTAL","ACRES","POTATOES",84000
"261","","NATIONAL",1975,"POTATOES, SPRING ","PRICE RECEIVED, MEASURED IN $ / CWT","SPRING","TOTAL","$ / CWT","POTATOES",6.12
"262","","NATIONAL",1975,"POTATOES, SPRING ","YIELD, MEASURED IN CWT / ACRE","SPRING","TOTAL","CWT / ACRE","POTATOES",237
"263","","NATIONAL",1975,"POTATOES, SUMMER ","ACRES HARVESTED","SUMMER","TOTAL","ACRES","POTATOES",111000
"264","","NATIONAL",1975,"POTATOES, SUMMER ","PRICE RECEIVED, MEASURED IN $ / CWT","SUMMER","TOTAL","$ / CWT","POTATOES",5.67
"265","","NATIONAL",1975,"POTATOES, SUMMER ","YIELD, MEASURED IN CWT / ACRE","SUMMER","TOTAL","CWT / ACRE","POTATOES",187
"266","","NATIONAL",1975,"POTATOES, WINTER ","ACRES HARVESTED","WINTER","TOTAL","ACRES","POTATOES",14300
"267","","NATIONAL",1975,"POTATOES, WINTER ","PRICE RECEIVED, MEASURED IN $ / CWT","WINTER","TOTAL","$ / CWT","POTATOES",5.34
"268","","NATIONAL",1975,"POTATOES, WINTER ","YIELD, MEASURED IN CWT / ACRE","WINTER","TOTAL","CWT / ACRE","POTATOES",202
"269","","NATIONAL",1975,"SWEET POTATOES ","ACRES HARVESTED","ALL CLASSES","TOTAL","ACRES","SWEET POTATOES",114300
"270","","NATIONAL",1975,"SWEET POTATOES ","PRICE RECEIVED, MEASURED IN $ / CWT","ALL CLASSES","TOTAL","$ / CWT","SWEET POTATOES",8.59
"271","","NATIONAL",1975,"SWEET POTATOES ","YIELD, MEASURED IN CWT / ACRE","ALL CLASSES","TOTAL","CWT / ACRE","SWEET POTATOES",113
